x,y
0.27292830,-0.29819426
0.27306277,-0.29815062
0.27319722,-0.29810694
0.27333166,-0.29806321
0.27346608,-0.29801944
0.27360050,-0.29797562
0.27373490,-0.29793135
0.27386931,-0.29788702
0.27400373,-0.29784265
0.27413815,-0.29779822
0.27427257,-0.29775375
0.27440700,-0.29770922
0.27454143,-0.29766465
0.27467586,-0.29762002
0.27481030,-0.29757535
0.27494474,-0.29753062
0.27507919,-0.29748584
0.27521364,-0.29744102
0.27534810,-0.29739614
0.27548256,-0.29735122
0.27561702,-0.29730624
0.27575149,-0.29726121
0.27588597,-0.29721614
0.27602044,-0.29717101
0.27615492,-0.29712583
0.27628941,-0.29708061
0.27642390,-0.29703533
0.27655839,-0.29699000
0.27669289,-0.29694463
0.27682739,-0.29689920
0.27696189,-0.29685372
0.27709640,-0.29680819
0.27723092,-0.29676262
0.27736544,-0.29671699
0.27749996,-0.29667131
0.27763448,-0.29662558
0.27776901,-0.29657981
0.27790355,-0.29653398
0.27803809,-0.29648810
0.27817263,-0.29644217
0.27830718,-0.29639620
0.27844173,-0.29635017
0.27857628,-0.29630409
0.27871084,-0.29625796
0.27884541,-0.29621178
0.27897997,-0.29616555
0.27911455,-0.29611927
0.27924912,-0.29607295
0.27938370,-0.29602657
0.27951829,-0.29598014
0.27965288,-0.29593366
0.27978747,-0.29588713
0.27992206,-0.29584055
0.28005667,-0.29579392
0.28019127,-0.29574724
0.28032588,-0.29570051
0.28046049,-0.29565373
0.28059511,-0.29560690
0.28072973,-0.29556002
0.28086436,-0.29551309
0.28099899,-0.29546611
0.28113362,-0.29541908
0.28126826,-0.29537200
0.28140290,-0.29532487
0.28153755,-0.29527769
0.28167220,-0.29523046
0.28180685,-0.29518318
0.28194151,-0.29513585
0.28207617,-0.29508847
0.28221084,-0.29504104
0.28234551,-0.29499356
0.28248019,-0.29494603
0.28261487,-0.29489845
0.28274955,-0.29485082
0.28288424,-0.29480314
0.28301893,-0.29475541
0.28315363,-0.29470762
0.28328833,-0.29465979
0.28342303,-0.29461191
0.28355774,-0.29456398
0.28369245,-0.29451600
0.28382717,-0.29446797
0.28396189,-0.29441988
0.28409661,-0.29437175
0.28423134,-0.29432357
0.28436608,-0.29427534
0.28450081,-0.29422706
0.28463556,-0.29417872
0.28477030,-0.29413034
0.28490505,-0.29408191
0.28503981,-0.29403343
0.28517456,-0.29398489
0.28530933,-0.29393631
0.28544409,-0.29388768
0.28557886,-0.29383899
0.28571364,-0.29379026
0.28584842,-0.29374148
0.28598320,-0.29369265
0.28611799,-0.29364376
0.28625278,-0.29359483
0.28638757,-0.29354585
0.28652237,-0.29349681
0.28665718,-0.29344773
0.28679198,-0.29339859
0.28692680,-0.29334941
0.28706161,-0.29330018
0.28719643,-0.29325089
0.28733126,-0.29320156
0.28746609,-0.29315217
0.28760092,-0.29310274
0.28773575,-0.29305326
0.28787060,-0.29300372
0.28800544,-0.29295414
0.28814029,-0.29290450
0.28827514,-0.29285482
0.28841000,-0.29280508
0.28854486,-0.29275530
0.28867973,-0.29270546
0.28881460,-0.29265558
0.28894947,-0.29260564
0.28908435,-0.29255566
0.28921923,-0.29250562
0.28935412,-0.29245554
0.28948901,-0.29240540
0.28962390,-0.29235521
0.28975880,-0.29230498
0.28989371,-0.29225469
0.29002861,-0.29220436
0.29016352,-0.29215397
0.29029844,-0.29210354
0.29043336,-0.29205305
0.29056828,-0.29200251
0.29070321,-0.29195193
0.29083814,-0.29190129
0.29097308,-0.29185060
0.29110802,-0.29179987
0.29124296,-0.29174908
0.29137791,-0.29169824
0.29151287,-0.29164736
0.29164782,-0.29159642
0.29178278,-0.29154543
0.29191775,-0.29149440
0.29205272,-0.29144331
0.29218769,-0.29139217
0.29232267,-0.29134098
0.29245765,-0.29128975
0.29259264,-0.29123846
0.29272763,-0.29118712
0.29286262,-0.29113573
0.29299762,-0.29108429
0.29313262,-0.29103281
0.29326763,-0.29098127
0.29340264,-0.29092968
0.29353765,-0.29087804
0.29367267,-0.29082635
0.29380769,-0.29077462
0.29394272,-0.29072283
0.29407775,-0.29067099
0.29421279,-0.29061910
0.29434783,-0.29056716
0.29448287,-0.29051517
0.29461792,-0.29046313
0.29475297,-0.29041104
0.29488803,-0.29035891
0.29502309,-0.29030672
0.29515815,-0.29025448
0.29529322,-0.29020219
0.29542829,-0.29014985
0.29556337,-0.29009746
0.29569845,-0.29004502
0.29583354,-0.28999253
0.29596863,-0.28993999
0.29610372,-0.28988740
0.29623882,-0.28983476
0.29637392,-0.28978207
0.29650902,-0.28972933
0.29664413,-0.28967654
0.29677925,-0.28962370
0.29691437,-0.28957081
0.29704949,-0.28951787
0.29718462,-0.28946488
0.29731975,-0.28941184
0.29745488,-0.28935874
0.29759002,-0.28930560
0.29772516,-0.28925241
0.29786031,-0.28919917
0.29799546,-0.28914588
0.29813062,-0.28909254
0.29826578,-0.28903915
0.29840094,-0.28898571
0.29853611,-0.28893221
0.29867128,-0.28887867
0.29880646,-0.28882508
0.29894164,-0.28877144
0.29907682,-0.28871775
0.29921201,-0.28866401
0.29934720,-0.28861021
0.29948240,-0.28855637
0.29961760,-0.28850248
0.29975281,-0.28844854
0.29988802,-0.28839454
0.30002323,-0.28834050
0.30015845,-0.28828641
0.30029367,-0.28823227
0.30042890,-0.28817807
0.30056413,-0.28812383
0.30069936,-0.28806954
0.30083460,-0.28801519
0.30096984,-0.28796080
0.30110509,-0.28790636
0.30124034,-0.28785186
0.30137559,-0.28779732
0.30151085,-0.28774273
0.30164611,-0.28768808
0.30178138,-0.28763339
0.30191665,-0.28757865
0.30205193,-0.28752385
0.30218721,-0.28746901
0.30232249,-0.28741411
0.30245778,-0.28735917
0.30259307,-0.28730418
0.30272837,-0.28724913
0.30286367,-0.28719404
0.30299897,-0.28713889
0.30313428,-0.28708370
0.30326960,-0.28702845
0.30340491,-0.28697316
0.30354023,-0.28691781
0.30367556,-0.28686242
0.30381089,-0.28680697
0.30394622,-0.28675148
0.30408156,-0.28669593
0.30421690,-0.28664034
0.30435225,-0.28658469
0.30448760,-0.28652900
0.30462295,-0.28647325
0.30475831,-0.28641746
0.30489367,-0.28636161
0.30502904,-0.28630571
0.30516441,-0.28624977
0.30529978,-0.28619377
0.30543516,-0.28613773
0.30557055,-0.28608163
0.30570593,-0.28602548
0.30584133,-0.28596929
0.30597672,-0.28591304
0.30611212,-0.28585674
0.30624753,-0.28580040
0.30638293,-0.28574400
0.30651835,-0.28568755
0.30665376,-0.28563106
0.30678918,-0.28557451
0.30692461,-0.28551791
0.30706004,-0.28546127
0.30719547,-0.28540457
0.30733091,-0.28534782
0.30746635,-0.28529102
0.30760179,-0.28523418
0.30773724,-0.28517728
0.30787270,-0.28512033
0.30800815,-0.28506333
0.30814361,-0.28500628
0.30827908,-0.28494919
0.30841455,-0.28489204
0.30855003,-0.28483484
0.30868550,-0.28477759
0.30882099,-0.28472029
0.30895647,-0.28466294
0.30909196,-0.28460555
0.30922746,-0.28454810
0.30936296,-0.28449060
0.30949846,-0.28443305
0.30963397,-0.28437545
0.30976948,-0.28431780
0.30990500,-0.28426010
0.31004052,-0.28420235
0.31017604,-0.28414455
0.31031157,-0.28408670
0.31044710,-0.28402881
0.31058264,-0.28397086
0.31071818,-0.28391286
0.31085372,-0.28385481
0.31098927,-0.28379671
0.31112482,-0.28373856
0.31126038,-0.28368036
0.31139594,-0.28362211
0.31153151,-0.28356381
0.31166708,-0.28350546
0.31180265,-0.28344706
0.31193823,-0.28338861
0.31207381,-0.28333010
0.31220940,-0.28327155
0.31234499,-0.28321295
0.31248058,-0.28315430
0.31261618,-0.28309560
0.31275178,-0.28303685
0.31288739,-0.28297805
0.31302300,-0.28291920
0.31315861,-0.28286030
0.31329423,-0.28280135
0.31342986,-0.28274234
0.31356548,-0.28268329
0.31370112,-0.28262419
0.31383675,-0.28256504
0.31397239,-0.28250584
0.31410804,-0.28244659
0.31424368,-0.28238728
0.31437934,-0.28232793
0.31451499,-0.28226853
0.31465065,-0.28220908
0.31478632,-0.28214958
0.31492199,-0.28209002
0.31505766,-0.28203042
0.31519334,-0.28197077
0.31532902,-0.28191107
0.31546470,-0.28185131
0.31560039,-0.28179151
0.31573609,-0.28173166
0.31587178,-0.28167175
0.31600749,-0.28161180
0.31614319,-0.28155180
0.31627890,-0.28149174
0.31641462,-0.28143164
0.31655034,-0.28137149
0.31668606,-0.28131128
0.31682178,-0.28125103
0.31695752,-0.28119073
0.31709325,-0.28113037
0.31722899,-0.28106997
0.31736473,-0.28100951
0.31750048,-0.28094901
0.31763623,-0.28088846
0.31777199,-0.28082785
0.31790775,-0.28076720
0.31804351,-0.28070649
0.31817928,-0.28064574
0.31831505,-0.28058493
0.31845083,-0.28052408
0.31858661,-0.28046317
0.31872239,-0.28040222
0.31885818,-0.28034121
0.31899398,-0.28028016
0.31912977,-0.28021905
0.31926557,-0.28015790
0.31940138,-0.28009669
0.31953719,-0.28003544
0.31967300,-0.27997413
0.31980882,-0.27991278
0.31994464,-0.27985137
0.32008047,-0.27978991
0.32021630,-0.27972841
0.32035213,-0.27966685
0.32048797,-0.27960525
0.32062382,-0.27954359
0.32075966,-0.27948188
0.32089551,-0.27942013
0.32103137,-0.27935832
0.32116723,-0.27929646
0.32130309,-0.27923456
0.32143896,-0.27917260
0.32157483,-0.27911059
0.32171071,-0.27904854
0.32184659,-0.27898643
0.32198247,-0.27892427
0.32211836,-0.27886207
0.32225425,-0.27879981
0.32239015,-0.27873750
0.32252605,-0.27867514
0.32266195,-0.27861274
0.32279786,-0.27855028
0.32293378,-0.27848777
0.32306969,-0.27842521
0.32320561,-0.27836260
0.32334154,-0.27829995
0.32347747,-0.27823724
0.32361340,-0.27817448
0.32374934,-0.27811167
0.32388528,-0.27804881
0.32402123,-0.27798591
0.32415718,-0.27792295
0.32429313,-0.27785994
0.32442909,-0.27779688
0.32456506,-0.27773377
0.32470102,-0.27767061
0.32483699,-0.27760740
0.32497297,-0.27754414
0.32510895,-0.27748083
0.32524493,-0.27741748
0.32538092,-0.27735407
0.32551691,-0.27729061
0.32565291,-0.27722710
0.32578891,-0.27716354
0.32592491,-0.27709993
0.32606092,-0.27703627
0.32619693,-0.27697256
0.32633295,-0.27690880
0.32646897,-0.27684499
0.32660499,-0.27678113
0.32674102,-0.27671722
0.32687706,-0.27665326
0.32701309,-0.27658925
0.32714913,-0.27652519
0.32728518,-0.27646108
0.32742123,-0.27639692
0.32755728,-0.27633270
0.32769334,-0.27626844
0.32782940,-0.27620413
0.32796547,-0.27613977
0.32810154,-0.27607536
0.32823761,-0.27601090
0.32837369,-0.27594639
0.32850978,-0.27588183
0.32864586,-0.27581722
0.32878195,-0.27575255
0.32891805,-0.27568784
0.32905415,-0.27562308
0.32919025,-0.27555827
0.32932636,-0.27549341
0.32946247,-0.27542849
0.32959859,-0.27536353
0.32973471,-0.27529852
0.32987083,-0.27523346
0.33000696,-0.27516835
0.33014309,-0.27510318
0.33027923,-0.27503797
0.33041537,-0.27497271
0.33055151,-0.27490739
0.33068766,-0.27484203
0.33082382,-0.27477662
0.33095997,-0.27471116
0.33109614,-0.27464564
0.33123230,-0.27458008
0.33136847,-0.27451447
0.33150465,-0.27444880
0.33164082,-0.27438309
0.33177701,-0.27431733
0.33191319,-0.27425151
0.33204938,-0.27418565
0.33218558,-0.27411973
0.33232178,-0.27405377
0.33245798,-0.27398776
0.33259419,-0.27392169
0.33273040,-0.27385558
0.33286661,-0.27378941
0.33300283,-0.27372320
0.33313905,-0.27365694
0.33327528,-0.27359062
0.33341151,-0.27352426
0.33354775,-0.27345784
0.33368399,-0.27339138
0.33382023,-0.27332486
0.33395648,-0.27325830
0.33409274,-0.27319168
0.33422899,-0.27312502
0.33436525,-0.27305830
0.33450152,-0.27299154
0.33463779,-0.27292472
0.33477406,-0.27285785
0.33491034,-0.27279094
0.33504662,-0.27272397
0.33518290,-0.27265696
0.33531919,-0.27258989
0.33545549,-0.27252278
0.33559179,-0.27245561
0.33572809,-0.27238839
0.33586440,-0.27232113
0.33600071,-0.27225381
0.33613702,-0.27218644
0.33627334,-0.27211903
0.33640966,-0.27205156
0.33654599,-0.27198404
0.33668232,-0.27191648
0.33681866,-0.27184886
0.33695500,-0.27178119
0.33709134,-0.27171348
0.33722769,-0.27164571
0.33736404,-0.27157789
0.33750039,-0.27151003
0.33763675,-0.27144211
0.33777312,-0.27137414
0.33790949,-0.27130612
0.33804586,-0.27123806
0.33818224,-0.27116994
0.33831862,-0.27110177
0.33845500,-0.27103355
0.33859139,-0.27096528
0.33872778,-0.27089697
0.33886418,-0.27082860
0.33900058,-0.27076018
0.33913699,-0.27069171
0.33927340,-0.27062319
0.33940981,-0.27055462
0.33954623,-0.27048600
0.33968265,-0.27041734
0.33981908,-0.27034862
0.33995551,-0.27027985
0.34009195,-0.27021103
0.34022838,-0.27014216
0.34036483,-0.27007324
0.34050127,-0.27000427
0.34063773,-0.26993525
0.34077418,-0.26986618
0.34091064,-0.26979706
0.34104710,-0.26972789
0.34118357,-0.26965867
0.34132004,-0.26958940
0.34145652,-0.26952008
0.34159300,-0.26945071
0.34172948,-0.26938129
0.34186597,-0.26931182
0.34200247,-0.26924230
0.34213896,-0.26917273
0.34227546,-0.26910311
0.34241197,-0.26903344
0.34254848,-0.26896372
0.34268499,-0.26889395
0.34282151,-0.26882413
0.34295803,-0.26875426
0.34309456,-0.26868434
0.34323109,-0.26861437
0.34336762,-0.26854434
0.34350416,-0.26847427
0.34364070,-0.26840415
0.34377725,-0.26833398
0.34391380,-0.26826376
0.34405035,-0.26819349
0.34418691,-0.26812317
0.34432347,-0.26805279
0.34446004,-0.26798237
0.34459661,-0.26791190
0.34473319,-0.26784138
0.34486977,-0.26777081
0.34500635,-0.26770018
0.34514294,-0.26762951
0.34527953,-0.26755879
0.34541613,-0.26748802
0.34555273,-0.26741719
0.34568933,-0.26734632
0.34582594,-0.26727540
0.34596255,-0.26720443
0.34609917,-0.26713340
0.34623579,-0.26706233
0.34637242,-0.26699121
0.34650905,-0.26692003
0.34664568,-0.26684881
0.34678232,-0.26677754
0.34691896,-0.26670621
0.34705560,-0.26663484
0.34719225,-0.26656342
0.34732891,-0.26649194
0.34746557,-0.26642042
0.34760223,-0.26634884
0.34773889,-0.26627722
0.34787557,-0.26620555
0.34801224,-0.26613382
0.34814892,-0.26606205
0.34828560,-0.26599022
0.34842229,-0.26591835
0.34855898,-0.26584642
0.34869568,-0.26577445
0.34883238,-0.26570242
0.34896908,-0.26563035
0.34910579,-0.26555822
0.34924250,-0.26548605
0.34937922,-0.26541382
0.34951594,-0.26534155
0.34965266,-0.26526922
0.34978939,-0.26519685
0.34992612,-0.26512442
0.35006286,-0.26505195
0.35019960,-0.26497942
0.35033634,-0.26490684
0.35047309,-0.26483422
0.35060985,-0.26476154
0.35074661,-0.26468882
0.35088337,-0.26461604
0.35102013,-0.26454321
0.35115690,-0.26447034
0.35129368,-0.26439741
0.35143046,-0.26432444
0.35156724,-0.26425141
0.35170402,-0.26417833
0.35184081,-0.26410521
0.35197761,-0.26403203
0.35211441,-0.26395880
0.35225121,-0.26388552
0.35238802,-0.26381220
0.35252483,-0.26373882
0.35266165,-0.26366539
0.35279847,-0.26359192
0.35293529,-0.26351839
0.35307212,-0.26344481
0.35320895,-0.26337118
0.35334579,-0.26329751
0.35348263,-0.26322378
0.35361947,-0.26315000
0.35375632,-0.26307617
0.35389317,-0.26300229
0.35403003,-0.26292837
0.35416689,-0.26285439
0.35430376,-0.26278036
0.35444062,-0.26270628
0.35457750,-0.26263215
0.35471438,-0.26255797
0.35485126,-0.26248374
0.35498814,-0.26240947
0.35512503,-0.26233514
0.35526193,-0.26226076
0.35539883,-0.26218633
0.35553573,-0.26211185
0.35567263,-0.26203732
0.35580955,-0.26196274
0.35594646,-0.26188811
0.35608338,-0.26181343
0.35622030,-0.26173870
0.35635723,-0.26166392
0.35649416,-0.26158909
0.35663110,-0.26151421
0.35676804,-0.26143928
0.35690498,-0.26136430
0.35704193,-0.26128927
0.35717888,-0.26121419
0.35731584,-0.26113906
0.35745280,-0.26106388
0.35758976,-0.26098865
0.35772673,-0.26091337
0.35786370,-0.26083804
0.35800068,-0.26076266
0.35813766,-0.26068723
0.35827465,-0.26061175
0.35841164,-0.26053622
0.35854863,-0.26046063
0.35868563,-0.26038500
0.35882263,-0.26030932
0.35895964,-0.26023359
0.35909665,-0.26015781
0.35923366,-0.26008198
0.35937068,-0.26000610
0.35950770,-0.25993016
0.35964473,-0.25985418
0.35978176,-0.25977815
0.35991879,-0.25970207
0.36005583,-0.25962594
0.36019288,-0.25954975
0.36032992,-0.25947352
0.36046697,-0.25939724
0.36060403,-0.25932091
0.36074109,-0.25924452
0.36087815,-0.25916809
0.36101522,-0.25909161
0.36115229,-0.25901507
0.36128937,-0.25893849
0.36142645,-0.25886186
0.36156353,-0.25878518
0.36170062,-0.25870844
0.36183772,-0.25863166
0.36197481,-0.25855483
0.36211191,-0.25847794
0.36224902,-0.25840101
0.36238613,-0.25832403
0.36252324,-0.25824699
0.36266036,-0.25816991
0.36279748,-0.25809277
0.36293461,-0.25801559
0.36307174,-0.25793836
0.36320887,-0.25786107
0.36334601,-0.25778374
0.36348315,-0.25770635
0.36362030,-0.25762892
0.36375745,-0.25755143
0.36389461,-0.25747390
0.36403177,-0.25739631
0.36416893,-0.25731868
0.36430610,-0.25724099
0.36444327,-0.25716326
0.36458044,-0.25708547
0.36471762,-0.25700764
0.36485481,-0.25692975
0.36499200,-0.25685182
0.36512919,-0.25677383
0.36526638,-0.25669580
0.36540358,-0.25661771
0.36554079,-0.25653958
0.36567800,-0.25646139
0.36581521,-0.25638315
0.36595243,-0.25630487
0.36608965,-0.25622653
0.36622687,-0.25614815
0.36636410,-0.25606971
0.36650134,-0.25599122
0.36663858,-0.25591269
0.36677582,-0.25583410
0.36691306,-0.25575546
0.36705031,-0.25567678
0.36718757,-0.25559804
0.36732483,-0.25551925
0.36746209,-0.25544042
0.36759936,-0.25536153
0.36773663,-0.25528259
0.36787390,-0.25520360
0.36801118,-0.25512457
0.36814846,-0.25504548
0.36828575,-0.25496634
0.36842304,-0.25488715
0.36856034,-0.25480792
0.36869764,-0.25472863
0.36883494,-0.25464929
0.36897225,-0.25456990
0.36910956,-0.25449046
0.36924688,-0.25441098
0.36938420,-0.25433144
0.36952153,-0.25425185
0.36965885,-0.25417221
0.36979619,-0.25409252
0.36993352,-0.25401278
0.37007087,-0.25393300
0.37020821,-0.25385316
0.37034556,-0.25377327
0.37048291,-0.25369333
0.37062027,-0.25361334
0.37075763,-0.25353330
0.37089500,-0.25345321
0.37103237,-0.25337307
0.37116974,-0.25329288
0.37130712,-0.25321264
0.37144451,-0.25313235
0.37158189,-0.25305201
0.37171928,-0.25297162
0.37185668,-0.25289118
0.37199408,-0.25281069
0.37213148,-0.25273015
0.37226889,-0.25264956
0.37240630,-0.25256892
0.37254372,-0.25248823
0.37268114,-0.25240749
0.37281856,-0.25232670
0.37295599,-0.25224586
0.37309342,-0.25216497
0.37323086,-0.25208403
0.37336830,-0.25200304
0.37350574,-0.25192200
0.37364319,-0.25184091
0.37378064,-0.25175977
0.37391810,-0.25167858
0.37405556,-0.25159733
0.37419303,-0.25151604
0.37433050,-0.25143470
0.37446797,-0.25135331
0.37460545,-0.25127187
0.37474293,-0.25119038
0.37488042,-0.25110883
0.37501791,-0.25102724
0.37515540,-0.25094560
0.37529290,-0.25086391
0.37543040,-0.25078217
0.37556791,-0.25070037
0.37570542,-0.25061853
0.37584294,-0.25053664
0.37598046,-0.25045470
0.37611798,-0.25037270
0.37625551,-0.25029066
0.37639304,-0.25020857
0.37653057,-0.25012643
0.37666811,-0.25004423
0.37680566,-0.24996199
0.37694321,-0.24987970
0.37708076,-0.24979735
0.37721832,-0.24971496
0.37735588,-0.24963252
0.37749344,-0.24955002
0.37763101,-0.24946748
0.37776858,-0.24938488
0.37790616,-0.24930224
0.37804374,-0.24921955
0.37818133,-0.24913680
0.37831892,-0.24905401
0.37845651,-0.24897116
0.37859411,-0.24888827
0.37873171,-0.24880533
0.37886932,-0.24872233
0.37900693,-0.24863929
0.37914454,-0.24855619
0.37928216,-0.24847305
0.37941978,-0.24838985
0.37955741,-0.24830661
0.37969504,-0.24822331
0.37983268,-0.24813997
0.37997032,-0.24805657
0.38010796,-0.24797313
0.38024561,-0.24788963
0.38038326,-0.24780609
0.38052091,-0.24772249
0.38065857,-0.24763885
0.38079624,-0.24755515
0.38093391,-0.24747140
0.38107158,-0.24738761
0.38120926,-0.24730376
0.38134694,-0.24721987
0.38148462,-0.24713592
0.38162231,-0.24705192
0.38176000,-0.24696788
0.38189770,-0.24688378
0.38203540,-0.24679963
0.38217311,-0.24671544
0.38231082,-0.24663119
0.38244853,-0.24654689
0.38258625,-0.24646255
0.38272397,-0.24637815
0.38286170,-0.24629370
0.38299943,-0.24620921
0.38313716,-0.24612466
0.38327490,-0.24604006
0.38341264,-0.24595541
0.38355039,-0.24587072
0.38368814,-0.24578597
0.38382590,-0.24570117
0.38396366,-0.24561632
0.38410142,-0.24553143
0.38423919,-0.24544648
0.38437696,-0.24536148
0.38451474,-0.24527643
0.38465252,-0.24519133
0.38479030,-0.24510619
0.38492809,-0.24502099
0.38506588,-0.24493574
0.38520368,-0.24485044
0.38534148,-0.24476509
0.38547928,-0.24467969
0.38561709,-0.24459424
0.38575491,-0.24450874
0.38589272,-0.24442320
0.38603054,-0.24433760
0.38616837,-0.24425195
0.38630620,-0.24416625
0.38644403,-0.24408050
0.38658187,-0.24399470
0.38671971,-0.24390885
0.38685756,-0.24382295
0.38699541,-0.24373700
0.38713326,-0.24365100
0.38727112,-0.24356495
0.38740899,-0.24347885
0.38754685,-0.24339270
0.38768472,-0.24330650
0.38782260,-0.24322025
0.38796048,-0.24313395
0.38809836,-0.24304760
0.38823625,-0.24296120
0.38837414,-0.24287475
0.38851204,-0.24278825
0.38864994,-0.24270170
0.38878784,-0.24261510
0.38892575,-0.24252844
0.38906366,-0.24244174
0.38920158,-0.24235499
0.38933950,-0.24226819
0.38947743,-0.24218134
0.38961536,-0.24209444
0.38975329,-0.24200749
0.38989123,-0.24192048
0.39002917,-0.24183343
0.39016711,-0.24174633
0.39030506,-0.24165918
0.39044302,-0.24157198
0.39058097,-0.24148472
0.39071894,-0.24139742
0.39085690,-0.24131007
0.39099487,-0.24122267
0.39113285,-0.24113522
0.39127083,-0.24104771
0.39140881,-0.24096016
0.39154680,-0.24087256
0.39168479,-0.24078491
0.39182278,-0.24069720
0.39196078,-0.24060945
0.39209879,-0.24052165
0.39223679,-0.24043379
0.39237481,-0.24034589
0.39251282,-0.24025794
0.39265084,-0.24016993
0.39278887,-0.24008188
0.39292690,-0.23999378
0.39306493,-0.23990562
0.39320296,-0.23981742
0.39334101,-0.23972916
0.39347905,-0.23964086
0.39361710,-0.23955251
0.39375515,-0.23946410
0.39389321,-0.23937565
0.39403127,-0.23928714
0.39416934,-0.23919859
0.39430741,-0.23910998
0.39444548,-0.23902133
0.39458356,-0.23893263
0.39472164,-0.23884387
0.39485973,-0.23875507
0.39499782,-0.23866621
0.39513591,-0.23857731
0.39527401,-0.23848835
0.39541212,-0.23839935
0.39555022,-0.23831029
0.39568833,-0.23822118
0.39582645,-0.23813203
0.39596457,-0.23804282
0.39610269,-0.23795357
0.39624082,-0.23786426
0.39637895,-0.23777491
0.39651709,-0.23768550
0.39665523,-0.23759604
0.39679337,-0.23750654
0.39693152,-0.23741698
0.39706967,-0.23732738
0.39720783,-0.23723772
0.39734599,-0.23714801
0.39748416,-0.23705826
0.39762233,-0.23696845
0.39776050,-0.23687859
0.39789868,-0.23678869
0.39803686,-0.23669873
0.39817504,-0.23660872
0.39831323,-0.23651866
0.39845143,-0.23642856
0.39858963,-0.23633840
0.39872783,-0.23624819
0.39886603,-0.23615794
0.39900425,-0.23606763
0.39914246,-0.23597727
0.39928068,-0.23588686
0.39941890,-0.23579640
0.39955713,-0.23570590
0.39969536,-0.23561534
0.39983360,-0.23552473
0.39997184,-0.23543407
0.40011008,-0.23534336
0.40024833,-0.23525261
0.40038658,-0.23516180
0.40052484,-0.23507094
0.40066310,-0.23498003
0.40080136,-0.23488907
0.40093963,-0.23479806
0.40107790,-0.23470700
0.40121618,-0.23461589
0.40135446,-0.23452474
0.40149274,-0.23443353
0.40163103,-0.23434227
0.40176933,-0.23425096
0.40190762,-0.23415960
0.40204593,-0.23406819
0.40218423,-0.23397673
0.40232254,-0.23388522
0.40246086,-0.23379366
0.40259917,-0.23370205
0.40273750,-0.23361039
0.40287582,-0.23351868
0.40301415,-0.23342692
0.40315249,-0.23333511
0.40329083,-0.23324325
0.40342917,-0.23315134
0.40356752,-0.23305938
0.40370587,-0.23296737
0.40384422,-0.23287531
0.40398258,-0.23278320
0.40412095,-0.23269103
0.40425932,-0.23259882
0.40439769,-0.23250656
0.40453606,-0.23241425
0.40467444,-0.23232189
0.40481283,-0.23222948
0.40495122,-0.23213702
0.40508961,-0.23204451
0.40522801,-0.23195194
0.40536641,-0.23185933
0.40550481,-0.23176667
0.40564322,-0.23167396
0.40578164,-0.23158120
0.40592005,-0.23148839
0.40605847,-0.23139552
0.40619690,-0.23130261
0.40633533,-0.23120965
0.40647376,-0.23111664
0.40661220,-0.23102357
0.40675065,-0.23093046
0.40688909,-0.23083730
0.40702754,-0.23074409
0.40716600,-0.23065082
0.40730446,-0.23055751
0.40744292,-0.23046415
0.40758139,-0.23037073
0.40771986,-0.23027727
0.40785833,-0.23018376
0.40799681,-0.23009019
0.40813530,-0.22999658
0.40827379,-0.22990292
0.40841228,-0.22980920
0.40855077,-0.22971544
0.40868927,-0.22962163
0.40882778,-0.22952776
0.40896629,-0.22943385
0.40910480,-0.22933988
0.40924332,-0.22924587
0.40938184,-0.22915180
0.40952036,-0.22905769
0.40965889,-0.22896353
0.40979743,-0.22886931
0.40993596,-0.22877505
0.40993596,-0.22897479
0.40993596,-0.22917454
0.40993596,-0.22937428
0.40993596,-0.22957403
0.40993596,-0.22977377
0.40993596,-0.22997352
0.40993596,-0.23017326
0.40993596,-0.23037301
0.40993596,-0.23057275
0.40993596,-0.23077250
0.40993596,-0.23097224
0.40993596,-0.23117199
0.40993596,-0.23137174
0.40993596,-0.23157148
0.40993596,-0.23177123
0.40993596,-0.23197097
0.40993596,-0.23217072
0.40993596,-0.23237046
0.40993596,-0.23257021
0.40993596,-0.23276995
0.40993596,-0.23296970
0.40993596,-0.23316944
0.40993596,-0.23336919
0.40993596,-0.23356893
0.40993596,-0.23376868
0.40993596,-0.23396842
0.40993596,-0.23416817
0.40993596,-0.23436791
0.40993596,-0.23456766
0.40993596,-0.23476741
0.40993596,-0.23496715
0.40993596,-0.23516690
0.40993596,-0.23536664
0.40993596,-0.23556639
0.40993596,-0.23576613
0.40993596,-0.23596588
0.40993596,-0.23616562
0.40993596,-0.23636537
0.40993596,-0.23656511
0.40993596,-0.23676486
0.40993596,-0.23696460
0.40993596,-0.23716435
0.40993596,-0.23736409
0.40993596,-0.23756384
0.40993596,-0.23776358
0.40993596,-0.23796333
0.40993596,-0.23816308
0.40993596,-0.23836282
0.40993596,-0.23856257
0.40993596,-0.23876231
0.40993596,-0.23896206
0.40993596,-0.23916180
0.40993596,-0.23936155
0.40993596,-0.23956129
0.40993596,-0.23976104
0.40993596,-0.23996078
0.40993596,-0.24016053
0.40993596,-0.24036027
0.40993596,-0.24056002
0.40993596,-0.24075976
0.40993596,-0.24095951
0.40993596,-0.24115925
0.40993596,-0.24135900
0.40993596,-0.24155875
0.40993596,-0.24175849
0.40993596,-0.24195824
0.40993596,-0.24215798
0.40993596,-0.24235773
0.40993596,-0.24255747
0.40993596,-0.24275722
0.40993596,-0.24295696
